Latitude,Longitude,Timestamp
22.3370743,73.1893732,2024-08-31T00:49:29.445Z
22.337065,73.1893737,2024-08-31T00:49:31.743Z
22.336772,73.1894601,2024-08-31T00:49:37.950Z
22.3367985,73.1896564,2024-08-31T00:49:42.168Z
22.3367919,73.1896621,2024-08-31T00:49:45.637Z
22.3368164,73.1898472,2024-08-31T00:49:50.351Z
22.3368168,73.1898479,2024-08-31T00:49:52.993Z
22.3369787,73.1907781,2024-08-31T00:49:57.574Z
22.3369901,73.1908271,2024-08-31T00:50:00.065Z
22.3370115,73.1918068,2024-08-31T00:50:04.954Z
22.3370185,73.1918135,2024-08-31T00:50:07.462Z
22.3369836,73.1921261,2024-08-31T00:50:12.140Z
22.336896,73.1925122,2024-08-31T00:50:18.879Z
22.3368814,73.1925346,2024-08-31T00:50:20.183Z
22.3364601,73.1927921,2024-08-31T00:50:23.883Z
22.3364512,73.1927923,2024-08-31T00:50:27.435Z
22.3364549,73.192787,2024-08-31T00:50:31.156Z
22.3364559,73.192787,2024-08-31T00:50:34.290Z
22.335382,73.1936233,2024-08-31T00:50:41.362Z
22.3353121,73.1936796,2024-08-31T00:50:41.486Z
22.3352991,73.1936901,2024-08-31T00:50:43.539Z
22.3350355,73.1939226,2024-08-31T00:50:49.917Z
22.3348965,73.1939914,2024-08-31T00:50:49.965Z
22.3348754,73.1940023,2024-08-31T00:50:50.873Z
22.3348496,73.1940142,2024-08-31T00:50:52.754Z
22.3347386,73.1941626,2024-08-31T00:50:57.632Z
22.3347383,73.1941629,2024-08-31T00:50:59.674Z
22.3347372,73.1941632,2024-08-31T00:51:12.918Z
22.3329333,73.1949401,2024-08-31T00:51:15.077Z
22.3323387,73.1954421,2024-08-31T00:51:19.601Z
22.3323008,73.1954558,2024-08-31T00:51:21.986Z
22.3326076,73.1954695,2024-08-31T00:51:24.286Z
22.3326251,73.1954703,2024-08-31T00:51:27.271Z
22.3324167,73.1955805,2024-08-31T00:51:30.514Z
22.3323913,73.1955965,2024-08-31T00:51:32.354Z
22.3307502,73.1960925,2024-08-31T00:51:38.856Z
22.3303179,73.1964557,2024-08-31T00:51:38.887Z
22.3300645,73.1966085,2024-08-31T00:51:43.263Z
22.3285932,73.1968852,2024-08-31T00:51:49.708Z
22.328518,73.1969215,2024-08-31T00:51:49.780Z
22.3284526,73.1969239,2024-08-31T00:51:50.220Z
22.3281321,73.1970356,2024-08-31T00:51:53.322Z
22.3279405,73.1968444,2024-08-31T00:51:56.383Z
22.3279321,73.1968307,2024-08-31T00:51:57.441Z
22.3265798,73.1979887,2024-08-31T00:51:59.907Z
22.3264379,73.1980973,2024-08-31T00:52:03.608Z
22.3264357,73.1980977,2024-08-31T00:52:05.712Z
22.3264414,73.1981444,2024-08-31T00:52:10.352Z
22.326433,73.1981496,2024-08-31T00:52:12.753Z
22.326741,73.1979131,2024-08-31T00:52:16.136Z
22.3269703,73.1977685,2024-08-31T00:52:21.011Z
22.3269729,73.1977661,2024-08-31T00:52:21.661Z
22.3269684,73.1977356,2024-08-31T00:52:26.405Z
22.3269684,73.1977354,2024-08-31T00:52:28.509Z
22.3260948,73.1973456,2024-08-31T00:52:32.829Z
22.3260436,73.1973423,2024-08-31T00:52:35.801Z
22.3256773,73.1971723,2024-08-31T00:52:40.110Z
22.3256467,73.1971697,2024-08-31T00:52:42.574Z
22.3255882,73.1972641,2024-08-31T00:52:49.857Z
22.3255879,73.1972689,2024-08-31T00:52:49.923Z
22.3255886,73.198304,2024-08-31T00:52:54.442Z
22.3255854,73.1983093,2024-08-31T00:52:56.625Z
22.32547,73.1992157,2024-08-31T00:53:04.730Z
22.3257512,73.1996879,2024-08-31T00:53:09.044Z
22.3257651,73.1997312,2024-08-31T00:53:10.844Z
22.3259983,73.2007493,2024-08-31T00:53:14.318Z
22.3260308,73.2007834,2024-08-31T00:53:17.495Z
22.3260342,73.2007818,2024-08-31T00:53:17.961Z
22.3261937,73.2008494,2024-08-31T00:53:22.709Z
22.3262084,73.2008532,2024-08-31T00:53:25.177Z
22.3264737,73.2021591,2024-08-31T00:53:29.488Z
22.3264954,73.2022182,2024-08-31T00:53:32.132Z
22.3267121,73.2034083,2024-08-31T00:53:39.462Z
22.3268562,73.2043907,2024-08-31T00:53:43.798Z
22.3268577,73.2044093,2024-08-31T00:53:46.120Z
22.3269341,73.2051321,2024-08-31T00:53:50.413Z
22.3270193,73.2056424,2024-08-31T00:53:55.139Z
22.3271305,73.206045,2024-08-31T00:54:01.426Z
22.3271316,73.2060478,2024-08-31T00:54:02.866Z
22.32713,73.2071734,2024-08-31T00:54:06.199Z
22.32713,73.2071757,2024-08-31T00:54:10.160Z
22.3271052,73.2072874,2024-08-31T00:54:13.396Z
22.3271123,73.2075452,2024-08-31T00:54:16.692Z
22.3271127,73.2075792,2024-08-31T00:54:17.093Z
22.3271576,73.2074367,2024-08-31T00:54:22.136Z
22.327168,73.2074354,2024-08-31T00:54:24.044Z
22.3276733,73.210805,2024-08-31T00:54:27.638Z
22.3273891,73.2122413,2024-08-31T00:54:35.804Z
22.3273558,73.2122492,2024-08-31T00:54:38.302Z
22.3275183,73.2125488,2024-08-31T00:54:40.891Z
22.3275353,73.2125508,2024-08-31T00:54:45.339Z
22.3271216,73.213419,2024-08-31T00:54:46.980Z
22.3271312,73.213613,2024-08-31T00:54:49.316Z
22.3270979,73.2136187,2024-08-31T00:54:52.339Z
22.3271302,73.2139787,2024-08-31T00:54:56.130Z
22.3271196,73.2140195,2024-08-31T00:54:59.520Z
22.3271494,73.2145489,2024-08-31T00:55:04.030Z
22.3271517,73.2145604,2024-08-31T00:55:06.287Z
22.326654,73.215161,2024-08-31T00:55:09.810Z
22.3265719,73.2153742,2024-08-31T00:55:13.080Z
22.3265674,73.2153874,2024-08-31T00:55:13.545Z
22.3260491,73.2162552,2024-08-31T00:55:17.302Z
22.3260372,73.2162731,2024-08-31T00:55:20.634Z
22.3260642,73.2166472,2024-08-31T00:55:24.222Z
22.3260708,73.2167339,2024-08-31T00:55:27.483Z
22.3259996,73.2171779,2024-08-31T00:55:32.137Z
22.3259926,73.2172327,2024-08-31T00:55:34.648Z
22.3258302,73.217382,2024-08-31T00:55:40.793Z
22.3258211,73.2173902,2024-08-31T00:55:41.487Z
22.3257821,73.2173779,2024-08-31T00:55:44.752Z
22.3257512,73.2173814,2024-08-31T00:55:47.895Z
22.3257507,73.2173815,2024-08-31T00:55:48.445Z
22.3257495,73.2173815,2024-08-31T00:55:50.322Z
22.3250166,73.2189697,2024-08-31T00:55:53.709Z
22.3249877,73.2189719,2024-08-31T00:55:57.633Z
22.3249297,73.2190268,2024-08-31T00:56:01.230Z
22.3249204,73.219027,2024-08-31T00:56:04.635Z
22.324114,73.2206496,2024-08-31T00:56:16.422Z
22.3230911,73.2219228,2024-08-31T00:56:16.485Z
22.32292,73.222188,2024-08-31T00:56:18.864Z
22.322551,73.2225192,2024-08-31T00:56:22.275Z
22.3224061,73.2229981,2024-08-31T00:56:27.186Z
22.3222593,73.2231971,2024-08-31T00:56:29.561Z
22.3220247,73.2236283,2024-08-31T00:56:33.091Z
22.3223044,73.2232736,2024-08-31T00:56:37.740Z
22.322277,73.2233026,2024-08-31T00:56:40.166Z
22.3216897,73.2241322,2024-08-31T00:56:43.787Z
22.3216399,73.224068,2024-08-31T00:56:47.363Z
22.3216391,73.224067,2024-08-31T00:56:49.844Z
22.3216259,73.2241517,2024-08-31T00:56:54.294Z
22.3216243,73.2241522,2024-08-31T00:56:56.583Z
22.3216168,73.2242142,2024-08-31T00:57:03.325Z
22.3216157,73.2242186,2024-08-31T00:57:03.802Z
22.321531,73.2242344,2024-08-31T00:57:08.994Z
22.3215264,73.2242344,2024-08-31T00:57:10.782Z
22.3210731,73.2244534,2024-08-31T00:57:13.983Z
22.321006,73.2244544,2024-08-31T00:57:17.760Z
22.3209637,73.2244341,2024-08-31T00:57:21.034Z
22.3209381,73.224434,2024-08-31T00:57:24.861Z
22.32069,73.2256558,2024-08-31T00:57:28.122Z
22.3205135,73.2258594,2024-08-31T00:57:30.607Z
22.3204804,73.2258646,2024-08-31T00:57:31.869Z
22.3206464,73.2258408,2024-08-31T00:57:34.780Z
22.3206423,73.2258408,2024-08-31T00:57:38.948Z
22.3197775,73.2264541,2024-08-31T00:57:42.645Z
22.3195647,73.2267232,2024-08-31T00:57:45.829Z
22.3194093,73.2269723,2024-08-31T00:57:49.285Z
22.3193855,73.2270098,2024-08-31T00:57:51.620Z
22.3193589,73.2270106,2024-08-31T00:57:52.886Z
22.3186924,73.2277639,2024-08-31T00:57:55.380Z
22.3184685,73.2281367,2024-08-31T00:57:58.905Z
22.3184449,73.2281627,2024-08-31T00:58:00.236Z
22.3182963,73.228389,2024-08-31T00:58:02.962Z
22.3178557,73.2283925,2024-08-31T00:58:06.128Z
22.3174134,73.228687,2024-08-31T00:58:08.768Z
22.3168512,73.2294582,2024-08-31T00:58:12.384Z
22.3167542,73.2295768,2024-08-31T00:58:14.167Z
22.3167132,73.2296278,2024-08-31T00:58:16.211Z
22.3166567,73.2299,2024-08-31T00:58:18.019Z
22.3165977,73.2297305,2024-08-31T00:58:21.136Z
22.3165717,73.2297551,2024-08-31T00:58:23.537Z
22.3161362,73.2303418,2024-08-31T00:58:26.314Z
22.3161592,73.2303964,2024-08-31T00:58:29.909Z
22.3161575,73.2303967,2024-08-31T00:58:30.460Z
22.3161391,73.2303968,2024-08-31T00:58:32.508Z
22.3161657,73.2309338,2024-08-31T00:58:37.152Z
22.3161658,73.2309365,2024-08-31T00:58:39.462Z
22.3163987,73.2309172,2024-08-31T00:58:54.425Z
22.3143349,73.2326115,2024-08-31T00:58:54.496Z
22.3143026,73.2326391,2024-08-31T00:58:56.639Z
22.3138866,73.2329117,2024-08-31T00:58:59.371Z
22.3138804,73.2328736,2024-08-31T00:59:02.729Z
22.3138417,73.2328741,2024-08-31T00:59:05.044Z
22.313389,73.2333764,2024-08-31T00:59:08.253Z
22.3130315,73.2336547,2024-08-31T00:59:10.913Z
22.3130114,73.233665,2024-08-31T00:59:13.194Z
22.3128671,73.2344951,2024-08-31T00:59:17.778Z
22.3128151,73.2346949,2024-08-31T00:59:20.218Z
22.3125853,73.2347474,2024-08-31T00:59:23.560Z
22.3122215,73.2350429,2024-08-31T00:59:30.122Z
22.3120657,73.2350802,2024-08-31T00:59:33.374Z
22.3119803,73.2351448,2024-08-31T00:59:35.517Z
22.3119394,73.2351455,2024-08-31T00:59:37.949Z
22.3117168,73.2352496,2024-08-31T00:59:41.660Z
22.3116713,73.2352501,2024-08-31T00:59:44.889Z
22.3114266,73.2353598,2024-08-31T00:59:45.151Z
22.3110541,73.2354599,2024-08-31T00:59:48.332Z
22.3110421,73.2354807,2024-08-31T00:59:51.340Z
22.3110339,73.2354817,2024-08-31T00:59:51.804Z
22.310956,73.2354829,2024-08-31T00:59:54.201Z
22.311072,73.2355802,2024-08-31T00:59:55.992Z
22.3106903,73.2357688,2024-08-31T00:59:58.248Z
22.310635,73.2357871,2024-08-31T00:59:59.544Z
22.3110518,73.2357677,2024-08-31T01:00:01.437Z
22.3107869,73.2358322,2024-08-31T01:00:04.448Z
22.3107625,73.2358437,2024-08-31T01:00:06.427Z
22.3101297,73.2359995,2024-08-31T01:00:06.677Z
22.3097586,73.2362802,2024-08-31T01:00:08.722Z
22.3096764,73.2362773,2024-08-31T01:00:11.560Z
22.3096525,73.2362772,2024-08-31T01:00:13.375Z
22.3094346,73.2363345,2024-08-31T01:00:15.997Z
22.3093601,73.2363727,2024-08-31T01:00:18.963Z
22.3093525,73.2363736,2024-08-31T01:00:20.362Z
22.3093457,73.2361903,2024-08-31T01:00:21.979Z
22.3092971,73.2363065,2024-08-31T01:00:25.381Z
22.3093149,73.2361632,2024-08-31T01:00:27.584Z
22.3093179,73.2361401,2024-08-31T01:00:27.875Z
22.3093182,73.2361381,2024-08-31T01:00:29.731Z
22.3096933,73.233065,2024-08-31T01:00:32.916Z
22.30814,73.2373717,2024-08-31T01:00:38.902Z
22.30814,73.2373611,2024-08-31T01:00:40.328Z
22.3081196,73.2374006,2024-08-31T01:00:41.952Z
22.3081193,73.2373803,2024-08-31T01:00:42.974Z
22.3081253,73.2373645,2024-08-31T01:00:43.982Z
22.3081281,73.2373606,2024-08-31T01:00:44.158Z
22.3081176,73.2373753,2024-08-31T01:00:45.121Z
22.308123,73.2373716,2024-08-31T01:00:46.789Z
22.308084,73.2374584,2024-08-31T01:00:49.010Z
22.3080866,73.2375242,2024-08-31T01:00:51.255Z
22.3080846,73.2375299,2024-08-31T01:00:53.331Z
22.3081035,73.2375458,2024-08-31T01:00:55.603Z
22.3072162,73.2380792,2024-08-31T01:00:59.243Z
22.3068116,73.2382303,2024-08-31T01:01:01.370Z
22.3065911,73.2383394,2024-08-31T01:01:03.558Z
22.3065147,73.2384112,2024-08-31T01:01:06.190Z
22.3065002,73.2384196,2024-08-31T01:01:08.302Z
22.306359,73.2386414,2024-08-31T01:01:09.523Z
22.3062356,73.2387813,2024-08-31T01:01:11.026Z
22.3061511,73.2388165,2024-08-31T01:01:13.342Z
22.3059632,73.238785,2024-08-31T01:01:15.043Z
22.3059407,73.238854,2024-08-31T01:01:16.084Z
22.3059386,73.2388785,2024-08-31T01:01:17.486Z
22.305382,73.2391593,2024-08-31T01:01:19.704Z
22.3051524,73.2393816,2024-08-31T01:01:22.351Z
22.3050683,73.2395035,2024-08-31T01:01:24.372Z
22.3050575,73.239518,2024-08-31T01:01:26.503Z
22.3040095,73.2391016,2024-08-31T01:01:29.925Z
22.3040126,73.2390921,2024-08-31T01:01:32.479Z
22.3040132,73.2390918,2024-08-31T01:01:33.575Z
22.3035502,73.239087,2024-08-31T01:01:36.799Z
22.3035369,73.2391005,2024-08-31T01:01:40.021Z
22.3035367,73.2391011,2024-08-31T01:01:40.993Z
22.3031816,73.2391191,2024-08-31T01:01:44.293Z
22.3031458,73.2392987,2024-08-31T01:01:46.084Z
22.303143,73.2393057,2024-08-31T01:01:47.763Z
22.3028594,73.2390125,2024-08-31T01:01:50.099Z
22.3026749,73.238896,2024-08-31T01:01:52.272Z
22.302507,73.2388213,2024-08-31T01:01:54.877Z
22.3018905,73.2386734,2024-08-31T01:01:57.006Z
22.300535,73.2387288,2024-08-31T01:01:59.675Z
22.3004993,73.2387209,2024-08-31T01:02:01.911Z
22.3012041,73.2388774,2024-08-31T01:02:04.526Z
22.3012113,73.2388811,2024-08-31T01:02:07.654Z
22.3012148,73.2388813,2024-08-31T01:02:09.005Z
