Latitude,Longitude,Timestamp,geometry,matched_road
22.3387435,73.1747297,2024-08-30T00:43:42.831Z,POINT (73.1747297 22.3387435),POINT (73.2540498 22.2965549)
22.3387302,73.1747337,2024-08-30T00:43:43.714Z,POINT (73.1747337 22.3387302),POINT (73.2540498 22.2965549)
22.3385736,73.1745944,2024-08-30T00:43:47.824Z,POINT (73.1745944 22.3385736),POINT (73.2540498 22.2965549)
22.3385571,73.1745872,2024-08-30T00:43:50.849Z,POINT (73.1745872 22.3385571),POINT (73.2540498 22.2965549)
22.3381559,73.1743248,2024-08-30T00:43:55.204Z,POINT (73.1743248 22.3381559),POINT (73.2540498 22.2965549)
22.3381076,73.1743187,2024-08-30T00:43:58.108Z,POINT (73.1743187 22.3381076),POINT (73.2540498 22.2965549)
22.3380235,73.1743159,2024-08-30T00:44:07.739Z,POINT (73.1743159 22.3380235),POINT (73.2540498 22.2965549)
22.3373834,73.1742483,2024-08-30T00:44:11.096Z,POINT (73.1742483 22.3373834),POINT (73.2540498 22.2965549)
22.3362488,73.1742095,2024-08-30T00:44:16.632Z,POINT (73.1742095 22.3362488),POINT (73.2540498 22.2965549)
22.3361859,73.1742087,2024-08-30T00:44:18.097Z,POINT (73.1742087 22.3361859),POINT (73.2540498 22.2965549)
22.3361935,73.1740528,2024-08-30T00:44:20.575Z,POINT (73.1740528 22.3361935),POINT (73.2540498 22.2965549)
22.3361997,73.1740267,2024-08-30T00:44:22.242Z,POINT (73.1740267 22.3361997),POINT (73.2540498 22.2965549)
22.3361842,73.1740242,2024-08-30T00:44:25.053Z,POINT (73.1740242 22.3361842),POINT (73.2540498 22.2965549)
22.3361791,73.1740291,2024-08-30T00:44:28.183Z,POINT (73.1740291 22.3361791),POINT (73.2540498 22.2965549)
22.3361464,73.1740699,2024-08-30T00:44:31.440Z,POINT (73.1740699 22.3361464),POINT (73.2540498 22.2965549)
22.3361475,73.1741077,2024-08-30T00:44:36.643Z,POINT (73.1741077 22.3361475),POINT (73.2540498 22.2965549)
22.3361474,73.1741094,2024-08-30T00:44:39.530Z,POINT (73.1741094 22.3361474),POINT (73.2540498 22.2965549)
22.3362193,73.1743957,2024-08-30T00:44:43.326Z,POINT (73.1743957 22.3362193),POINT (73.2540498 22.2965549)
22.3362256,73.1744055,2024-08-30T00:44:46.551Z,POINT (73.1744055 22.3362256),POINT (73.2540498 22.2965549)
22.336267,73.175013,2024-08-30T00:44:50.654Z,POINT (73.175013 22.336267),POINT (73.2540498 22.2965549)
22.3362756,73.1750265,2024-08-30T00:44:53.543Z,POINT (73.1750265 22.3362756),POINT (73.2540498 22.2965549)
22.3363644,73.1757299,2024-08-30T00:44:56.862Z,POINT (73.1757299 22.3363644),POINT (73.2540498 22.2965549)
22.3363632,73.1758416,2024-08-30T00:45:00.693Z,POINT (73.1758416 22.3363632),POINT (73.2540498 22.2965549)
22.3363705,73.1758505,2024-08-30T00:45:03.181Z,POINT (73.1758505 22.3363705),POINT (73.2540498 22.2965549)
22.3361459,73.1761585,2024-08-30T00:45:06.875Z,POINT (73.1761585 22.3361459),POINT (73.2540498 22.2965549)
22.3361317,73.1762106,2024-08-30T00:45:09.651Z,POINT (73.1762106 22.3361317),POINT (73.2540498 22.2965549)
22.3361246,73.1762136,2024-08-30T00:45:12.243Z,POINT (73.1762136 22.3361246),POINT (73.2540498 22.2965549)
22.3364247,73.1766257,2024-08-30T00:45:15.213Z,POINT (73.1766257 22.3364247),POINT (73.2540498 22.2965549)
22.3364748,73.1766871,2024-08-30T00:45:19.119Z,POINT (73.1766871 22.3364748),POINT (73.2540498 22.2965549)
22.3364723,73.1767595,2024-08-30T00:45:22.814Z,POINT (73.1767595 22.3364723),POINT (73.2540498 22.2965549)
22.3360617,73.1781633,2024-08-30T00:46:17.324Z,POINT (73.1781633 22.3360617),POINT (73.2540498 22.2965549)
22.3360987,73.178177,2024-08-30T00:46:21.361Z,POINT (73.178177 22.3360987),POINT (73.2540498 22.2965549)
22.3361011,73.1781774,2024-08-30T00:46:22.230Z,POINT (73.1781774 22.3361011),POINT (73.2540498 22.2965549)
22.3261738,73.1827038,2024-08-30T00:47:58.193Z,POINT (73.1827038 22.3261738),POINT (73.2540498 22.2965549)
22.3260208,73.1827069,2024-08-30T00:48:05.038Z,POINT (73.1827069 22.3260208),POINT (73.2540498 22.2965549)
22.3259975,73.1827208,2024-08-30T00:48:05.245Z,POINT (73.1827208 22.3259975),POINT (73.2540498 22.2965549)
22.3261532,73.1827046,2024-08-30T00:48:09.217Z,POINT (73.1827046 22.3261532),POINT (73.2540498 22.2965549)
22.3235633,73.1881817,2024-08-30T00:49:17.902Z,POINT (73.1881817 22.3235633),POINT (73.2540498 22.2965549)
22.3235093,73.1885784,2024-08-30T00:49:17.954Z,POINT (73.1885784 22.3235093),POINT (73.2540498 22.2965549)
22.3235464,73.1887673,2024-08-30T00:49:25.354Z,POINT (73.1887673 22.3235464),POINT (73.2540498 22.2965549)
22.3236539,73.1889956,2024-08-30T00:51:18.362Z,POINT (73.1889956 22.3236539),POINT (73.2540498 22.2965549)
22.3258467,73.2008817,2024-08-30T00:51:28.087Z,POINT (73.2008817 22.3258467),POINT (73.2540498 22.2965549)
22.3260086,73.2014884,2024-08-30T00:51:29.868Z,POINT (73.2014884 22.3260086),POINT (73.2540498 22.2965549)
22.3260517,73.2017443,2024-08-30T00:51:32.423Z,POINT (73.2017443 22.3260517),POINT (73.2540498 22.2965549)
22.3221083,73.223055,2024-08-30T00:55:19.781Z,POINT (73.223055 22.3221083),POINT (73.2540498 22.2965549)
22.3219634,73.2232658,2024-08-30T00:55:24.102Z,POINT (73.2232658 22.3219634),POINT (73.2540498 22.2965549)
22.3219625,73.2232659,2024-08-30T00:55:27.084Z,POINT (73.2232659 22.3219625),POINT (73.2540498 22.2965549)
22.311392,73.235339,2024-08-30T00:58:32.292Z,POINT (73.235339 22.311392),POINT (73.2540498 22.2965549)
22.3110724,73.2355705,2024-08-30T00:58:41.925Z,POINT (73.2355705 22.3110724),POINT (73.2540498 22.2965549)
22.3108404,73.2358101,2024-08-30T00:58:45.140Z,POINT (73.2358101 22.3108404),POINT (73.2540498 22.2965549)
22.2999588,73.239082,2024-08-30T01:01:43.409Z,POINT (73.239082 22.2999588),POINT (73.2540498 22.2965549)
22.2999551,73.2390866,2024-08-30T01:01:46.576Z,POINT (73.2390866 22.2999551),POINT (73.2540498 22.2965549)
22.2999417,73.2390131,2024-08-30T01:01:49.845Z,POINT (73.2390131 22.2999417),POINT (73.2540498 22.2965549)
22.2999504,73.2390273,2024-08-30T01:01:52.080Z,POINT (73.2390273 22.2999504),POINT (73.2540498 22.2965549)
22.298813,73.2456234,2024-08-30T01:03:24.443Z,POINT (73.2456234 22.298813),POINT (73.2540498 22.2965549)
22.2992752,73.245835,2024-08-30T01:03:29.086Z,POINT (73.245835 22.2992752),POINT (73.2540498 22.2965549)
22.2993037,73.2458352,2024-08-30T01:03:32.210Z,POINT (73.2458352 22.2993037),POINT (73.2540498 22.2965549)
22.2965671,73.2545888,2024-08-30T01:05:08.946Z,POINT (73.2545888 22.2965671),POINT (73.25456261940813 22.296476076580106)
22.2962701,73.2552146,2024-08-30T01:05:17.112Z,POINT (73.2552146 22.2962701),POINT (73.25521950142262 22.296287141029886)
22.2962183,73.2553747,2024-08-30T01:05:20.365Z,POINT (73.2553747 22.2962183),POINT (73.25538130748971 22.29624440270111)
22.296215,73.2553815,2024-08-30T01:05:22.794Z,POINT (73.2553815 22.296215),POINT (73.25538848304502 22.29624258632174)
22.2963966,73.2552831,2024-08-30T01:05:24.616Z,POINT (73.2552831 22.2963966),POINT (73.25524916304008 22.29627860961345)
22.2963784,73.2552548,2024-08-30T01:05:27.414Z,POINT (73.2552548 22.2963784),POINT (73.25522786015657 22.296284736850804)
22.2964144,73.2552243,2024-08-30T01:05:29.563Z,POINT (73.2552243 22.2964144),POINT (73.2551901272341 22.296295589774633)
22.2938844,73.2896326,2024-08-30T01:10:28.198Z,POINT (73.2896326 22.2938844),POINT (73.28978248122003 22.293065826410924)
22.2937374,73.2899785,2024-08-30T01:10:38.572Z,POINT (73.2899785 22.2937374),POINT (73.29009111815284 22.29312233798258)
22.2935894,73.2903484,2024-08-30T01:10:41.793Z,POINT (73.2903484 22.2935894),POINT (73.29042279940619 22.293183068980472)
22.2936283,73.2904421,2024-08-30T01:10:44.392Z,POINT (73.2904421 22.2936283),POINT (73.29052035150413 22.293200930816784)
22.293652,73.2922027,2024-08-30T01:10:47.379Z,POINT (73.2922027 22.293652),POINT (73.29222794283332 22.293515155111727)
22.2936047,73.2922579,2024-08-30T01:10:50.109Z,POINT (73.2922579 22.2936047),POINT (73.29227288838241 22.293523445907372)
22.2939149,73.3173349,2024-08-30T01:14:31.207Z,POINT (73.3173349 22.2939149),POINT (73.2926488 22.2935934)
22.2934435,73.3196888,2024-08-30T01:14:31.257Z,POINT (73.3196888 22.2934435),POINT (73.2926488 22.2935934)
22.293429,73.3197655,2024-08-30T01:14:32.525Z,POINT (73.3197655 22.293429),POINT (73.2926488 22.2935934)
22.2938594,73.3205463,2024-08-30T01:14:35.815Z,POINT (73.3205463 22.2938594),POINT (73.2926488 22.2935934)
22.2938805,73.3205736,2024-08-30T01:14:38.641Z,POINT (73.3205736 22.2938805),POINT (73.2926488 22.2935934)
22.2885074,73.3625488,2024-08-30T01:21:08.943Z,POINT (73.3625488 22.2885074),POINT (73.2926488 22.2935934)
